ENSEMBL ID,Gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000028279,unkown,24.31041582,2.886524335,0.396947962,7.271795323,3.55e-13,2.05e-12
ENSRNOG00000028415,Cdc20,1662.992308,2.806573762,0.067739708,41.43173702,0.0,0.0
ENSRNOG00000028636,Xkr5,197.6079387,2.714617319,0.164512584,16.50097065,3.61e-61,8.52e-60
ENSRNOG00000028668,Slc28a2,478.3941597,2.302171489,0.160315519,14.36025344,9.19e-47,1.63e-45
ENSRNOG00000028841,Mt1m,34.63976108,2.741207183,0.714022777,3.839103276,0.000123484,0.000352749
ENSRNOG00000028844,Slc9a5,109.5243517,2.003762938,0.167161609,11.98698041,4.16e-33,5.28e-32
ENSRNOG00000029055,Ttk,730.0656207,2.903535508,0.088659671,32.74922494,3.11e-235,5.68e-233
ENSRNOG00000029091,unkown,5.488245702,2.640248144,0.812666949,3.248868613,0.00115865,0.002881894
ENSRNOG00000029107,RGD1561694,63.41757148,2.155988317,0.252254888,8.546864385,1.26e-17,9.24e-17
ENSRNOG00000029520,AC110315.1,46.57219916,3.065889948,0.355461021,8.625108707,6.4e-18,4.76e-17
ENSRNOG00000029861,Gsta2,32.44868508,2.252245506,0.305846202,7.363980631,1.79e-13,1.05e-12
ENSRNOG00000029862,Spc24,1014.564899,2.152596664,0.11426865,18.83803356,3.6800000000000003e-79,1.16e-77
ENSRNOG00000030101,Traip,196.6749119,2.562330734,0.134862683,18.99955333,1.72e-80,5.540000000000001e-79
ENSRNOG00000030914,Lexm,20.57414998,2.458587699,0.38887848,6.32225188,2.58e-10,1.23e-09
ENSRNOG00000031233,Mapk12,36.6790957,2.341484119,0.284262141,8.237059334,1.76e-16,1.22e-15
ENSRNOG00000031431,Cdca8,1075.09593,2.163117016,0.075793332,28.53967428,3.7700000000000005e-179,4.33e-177
ENSRNOG00000031671,Rasgef1a,6.137887564,2.047816753,0.716952388,2.856279979,0.00428637,0.009736841
ENSRNOG00000032002,Hapln1,5.937070606,3.578981321,0.958285453,3.7347758,0.000187882,0.000522822
ENSRNOG00000032178,Cenpa,463.7967623,2.427210452,0.115447874,21.02429751,3.93e-98,1.59e-96
ENSRNOG00000032446,Recql4,298.9626526,2.327134302,0.123393435,18.85946609,2.4600000000000003e-79,7.78e-78
ENSRNOG00000032569,Lingo3,20.12060038,2.404585408,0.375924797,6.396453299,1.59e-10,7.72e-10
ENSRNOG00000032596,RT1-T24-1,635.1832675,2.531145386,0.09770244,25.9066753,5.6e-148,4.45e-146
ENSRNOG00000032626,Mmp3,30.68403496,3.528078792,0.329665226,10.70200467,9.960000000000001e-27,1.04e-25
ENSRNOG00000032778,Bub1,1228.186919,2.343828559,0.068669404,34.1320651,2.4699999999999997e-255,5.03e-253
ENSRNOG00000032832,Mmp10,3.82551552,3.13855118,0.952613643,3.294673767,0.00098536,0.002477567
ENSRNOG00000032929,Incenp,1328.982868,2.160603219,0.068218542,31.67178809,3.8e-220,6.09e-218
ENSRNOG00000032967,Tuba3b,18.80364938,3.458346441,1.29477848,2.670994687,0.007562684,0.016388025
ENSRNOG00000033321,Hmgb2l1,660.7397151,2.221652908,0.106640857,20.8330368,2.17e-96,8.589999999999999e-95
ENSRNOG00000033335,Cenpi,553.9930129,2.148534645,0.093782949,22.90965123,3.72e-116,1.98e-114
ENSRNOG00000033573,Sgk2,2.111907344,4.813115887,1.747539875,2.754223784,0.005883153,0.013022361
ENSRNOG00000033581,AABR07044388.2,19.05040413,2.042232048,0.574206124,3.556618366,0.000375659,0.001003419
ENSRNOG00000033658,Kntc1,1257.043472,2.155813764,0.107700242,20.01679596,3.93e-89,1.42e-87
ENSRNOG00000033952,AABR07057438.1,25.2726556,2.914060426,0.382863397,7.611227525,2.72e-14,1.68e-13
ENSRNOG00000034102,Plk5,7.326975953,2.468923847,0.816001677,3.025635752,0.00248111,0.005875795
ENSRNOG00000034134,unkown,7.476097535,2.294638651,0.677708952,3.385876258,0.000709514,0.001826086
ENSRNOG00000035531,Mir25,7.254635723,2.144972888,0.661657208,3.241818968,0.001187694,0.002946782
ENSRNOG00000036484,unkown,38.08151229,3.005628238,0.571007703,5.263726251,1.41e-07,5.41e-07
ENSRNOG00000036680,Notum,29.92095075,2.734184034,0.344035262,7.947394752,1.9e-15,1.25e-14
ENSRNOG00000037113,Slfn2,751.932957,2.049756297,0.072658877,28.21067947,4.33e-175,4.5900000000000004e-173
ENSRNOG00000037198,Usp18,39.30518467,2.268976173,0.290181372,7.819165507,5.32e-15,3.42e-14
ENSRNOG00000037211,Kif14,244.2579671,2.683935476,0.160638289,16.70794363,1.15e-62,2.7699999999999998e-61
ENSRNOG00000037302,Rad51,683.3154249,2.353287342,0.108513572,21.68657145,2.7499999999999996e-104,1.22e-102
ENSRNOG00000037911,LOC680227,80.32770401,2.6149961,0.232739095,11.23574059,2.72e-29,3.08e-28
ENSRNOG00000038035,Kif4a,802.9007626,2.307058635,0.073554474,31.36530658,6.02e-216,9.39e-214
ENSRNOG00000038047,Mt1,146.559572,2.845778708,0.254516505,11.18111657,5.05e-29,5.67e-28
ENSRNOG00000038308,unkown,10.63158985,4.105421931,0.908742829,4.517693895,6.25e-06,2.05e-05
ENSRNOG00000038322,unkown,106.0940223,3.219584597,0.275781177,11.67441747,1.7200000000000002e-31,2.07e-30
ENSRNOG00000038572,Ncapg,874.735542,2.177298951,0.100771187,21.60636407,1.56e-103,6.89e-102
ENSRNOG00000039183,Cip2a,366.0026815,2.223898788,0.109261695,20.35387408,4.29e-92,1.6e-90
ENSRNOG00000039494,Aass,229.9578394,2.505550421,0.13585369,18.44300598,5.93e-76,1.7899999999999998e-74
ENSRNOG00000039698,Prss22,10.64194591,7.165921291,1.234685762,5.803842168,6.48e-09,2.78e-08
ENSRNOG00000039949,Rad54b,117.067143,2.386904941,0.171419156,13.9243769,4.5e-44,7.480000000000001e-43
ENSRNOG00000042105,Lce1l,12.43384214,2.016283437,0.549352916,3.670288037,0.000242277,0.000664574
ENSRNOG00000042286,Nsl1,225.8169017,2.286160457,0.128051183,17.85348954,2.72e-71,7.710000000000001e-70
ENSRNOG00000042460,Hmga2,1189.966739,2.788758375,0.106082486,26.28858423,2.59e-152,2.1599999999999998e-150
ENSRNOG00000042747,Fam72a,58.93554896,2.163548136,0.271043546,7.982289827,1.44e-15,9.51e-15
ENSRNOG00000042944,Cenpw,313.5900717,2.452203868,0.135366094,18.11534774,2.4100000000000003e-73,7.020000000000001e-72
ENSRNOG00000043061,Siah3,22.722716,2.019038858,0.36443717,5.54015623,3.02e-08,1.22e-07
ENSRNOG00000043098,Mt2A,1057.989199,4.166317037,0.247944149,16.80344968,2.3e-63,5.62e-62
ENSRNOG00000043451,Spp1,76814.98651,3.153099922,0.072208596,43.66654543,0.0,0.0
ENSRNOG00000045998,Sema6b,4.758352134,2.340728289,1.048402062,2.232662806,0.025571189,0.049484695
ENSRNOG00000045999,unkown,39.42270979,2.804608785,0.311121752,9.014505642,1.98e-19,1.56e-18
ENSRNOG00000046434,unkown,16.57170111,2.18921243,0.493047468,4.440165649,8.99e-06,2.89e-05
ENSRNOG00000046449,Npy,4.094180188,4.137394067,1.305024673,3.170356968,0.001522518,0.00371856
ENSRNOG00000046635,Cdca5,181.0518009,2.340821349,0.148895437,15.72124302,1.08e-55,2.3199999999999997e-54
ENSRNOG00000046763,Adss1,20.01978018,2.410307842,0.408438523,5.901274508,3.61e-09,1.58e-08
ENSRNOG00000047005,Kcnk5,6.201791242,2.482087341,0.692455193,3.584473573,0.000337759,0.000906941
ENSRNOG00000047218,Clic5,38.62007583,7.235970362,1.195769488,6.051308745,1.44e-09,6.5e-09
ENSRNOG00000047314,Tk1,1781.421085,2.514063008,0.064721997,38.84402691,0.0,0.0
ENSRNOG00000047368,Acer1,1.588730164,3.83623911,1.598774824,2.399486814,0.016418071,0.033126965
ENSRNOG00000048411,Uhrf1,1860.730085,2.135769107,0.068119121,31.35344504,8.729999999999999e-216,1.3500000000000002e-213
ENSRNOG00000048421,unkown,51.09923106,2.000819534,0.255291588,7.837389202,4.6e-15,2.96e-14
ENSRNOG00000049028,C5ar2,71.75202132,2.085578862,0.42570651,4.899100228,9.63e-07,3.42e-06
ENSRNOG00000049033,Racgap1,1891.624565,2.687193086,0.061910041,43.40480213,0.0,0.0
ENSRNOG00000049560,Glul,10788.1351,2.259388225,0.045282696,49.8951788,0.0,0.0
ENSRNOG00000049700,unkown,54.14010093,6.918756063,0.59379086,11.65183995,2.25e-31,2.69e-30
ENSRNOG00000050071,Cldn5,437.6891754,2.250595775,0.106829019,21.06726998,1.59e-98,6.47e-97
ENSRNOG00000050111,Cenpo,139.8297189,2.297271832,0.200996592,11.42940687,2.9799999999999997e-30,3.4600000000000003e-29
ENSRNOG00000050241,unkown,1.238217154,4.785727143,1.92304483,2.488619645,0.012824008,0.026514793
ENSRNOG00000050251,MGC105649,24.30904125,2.535874566,0.345673745,7.336034632,2.2e-13,1.29e-12
ENSRNOG00000050767,Nrn1,1548.34554,2.283912929,0.078300278,29.16864388,4.85e-187,5.830000000000001e-185
ENSRNOG00000050819,Birc5,512.4851813,2.595628984,0.129885132,19.98403465,7.579999999999999e-89,2.74e-87
ENSRNOG00000050834,Fam102a,205.7359599,2.190339306,0.197322324,11.10031172,1.25e-28,1.3800000000000002e-27
ENSRNOG00000051528,Ddx11,318.4263502,2.198203566,0.143803089,15.28620544,9.45e-53,1.92e-51
ENSRNOG00000051742,unkown,4.471919696,2.207784017,0.792796499,2.784805457,0.005355985,0.011937889
ENSRNOG00000051927,LOC120099034,3.146210833,3.54576223,1.380326949,2.568784325,0.010205595,0.021561888
ENSRNOG00000052007,unkown,2.740366484,4.266323685,1.355578336,3.147235075,0.001648224,0.004004118
ENSRNOG00000052121,unkown,6.291923012,2.143289966,0.898417504,2.385628014,0.017049987,0.034290101
ENSRNOG00000052124,AABR07030630.1,2.772056787,2.624089102,1.159635795,2.262856246,0.023644552,0.046137922
ENSRNOG00000052149,unkown,2.553313474,3.85878311,1.464274879,2.635286016,0.008406641,0.018045751
ENSRNOG00000052311,unkown,7.896155759,3.322449592,0.721108716,4.607418436,4.08e-06,1.36e-05
ENSRNOG00000052563,LOC120102747,6.196660081,2.128916954,0.819912161,2.596518329,0.009417388,0.020021201
ENSRNOG00000052753,unkown,154.2499722,2.051435349,0.154333957,13.29218395,2.57e-40,3.93e-39
ENSRNOG00000052845,unkown,4.025294191,2.279928385,0.98144802,2.3230251,0.020177804,0.039867454
ENSRNOG00000053026,Shcbp1,444.2301228,2.604079931,0.110348418,23.59870661,3.97e-123,2.3400000000000003e-121
ENSRNOG00000053047,Top2a,3086.361629,2.813188773,0.068521345,41.05565599,0.0,0.0
ENSRNOG00000053350,unkown,5.400770613,3.22580773,0.87486837,3.687192086,0.000226742,0.000624136
ENSRNOG00000053384,Bmp7,2.072512996,5.1687973,1.416004075,3.650270074,0.000261965,0.000715403
ENSRNOG00000053430,Slco4a1,6.539074688,6.45925178,1.25829743,5.133326689,2.85e-07,1.06e-06
ENSRNOG00000053626,unkown,20.20974872,2.849233543,0.44748967,6.367149315,1.93e-10,9.29e-10
ENSRNOG00000053627,LOC120097977,2.209982005,3.941899298,1.476671711,2.669448646,0.007597589,0.016459542
ENSRNOG00000053720,unkown,3.120150478,4.144951493,1.379198478,3.005333576,0.002652897,0.006255245
ENSRNOG00000053757,LOC120102021,2.891168919,2.956024523,1.276750824,2.315271287,0.02059809,0.040623685
ENSRNOG00000053867,unkown,7.002709378,2.308982455,0.652505523,3.538640476,0.000402193,0.001070002
ENSRNOG00000053891,Phf11,9.41503469,2.953779306,0.611970594,4.826668693,1.39e-06,4.87e-06
ENSRNOG00000054042,unkown,1.369648585,4.235808979,1.760229767,2.406395494,0.016110813,0.032560128
ENSRNOG00000054057,unkown,76.41519024,2.701362378,0.299244087,9.027287394,1.76e-19,1.39e-18
ENSRNOG00000054286,Rrm2,3444.739285,2.568650884,0.059322277,43.29993715,0.0,0.0
ENSRNOG00000054315,LOC120100229,33.55728651,2.05417665,0.317402634,6.471832401,9.68e-11,4.78e-10
ENSRNOG00000054326,LOC120100473,6.293567748,2.930752673,0.879426441,3.332572842,0.000860469,0.002182562
ENSRNOG00000054474,Mastl,736.3663949,2.80030981,0.105254314,26.60517856,5.91e-156,5.28e-154
ENSRNOG00000054533,LOC120100346,34.76785032,2.004237765,0.332671787,6.024670086,1.69e-09,7.61e-09
ENSRNOG00000054539,unkown,2.235177292,4.10998633,1.482750769,2.771865924,0.005573599,0.012391023
ENSRNOG00000054548,Srpk3,17.02146054,2.279811247,0.437531123,5.210626467,1.88e-07,7.13e-07
ENSRNOG00000054872,unkown,3.704098462,2.836865475,0.909609915,3.118771497,0.001816067,0.004391535
ENSRNOG00000055025,Fam25a,38.96232632,6.077747341,0.591613431,10.27317337,9.31e-25,9.04e-24
ENSRNOG00000055111,LOC100364016,893.7699423,2.812877958,0.08960028,31.39362916,2.47e-216,3.89e-214
ENSRNOG00000055176,AC094647.1,14.48564992,2.000116582,0.526430766,3.799391505,0.000145052,0.000411103
ENSRNOG00000055300,Ncapd2,1168.571888,2.081593301,0.076759102,27.11852089,5.96e-162,5.5700000000000004e-160
ENSRNOG00000055392,unkown,2.964068186,2.745822537,1.090422273,2.518127706,0.011798054,0.02461399
ENSRNOG00000055408,Gcat,275.013563,2.528115795,0.144722718,17.46868651,2.48e-68,6.59e-67
ENSRNOG00000055858,Myb,4.937360436,3.314508065,1.076607019,3.07866102,0.002079331,0.004980844
ENSRNOG00000056069,Kif11,1306.467968,2.695186925,0.067468982,39.94705172,0.0,0.0
ENSRNOG00000056151,Rasgrf2,12.79167121,3.149875559,0.553466745,5.691174013,1.26e-08,5.29e-08
ENSRNOG00000056209,Exo1,267.3813674,2.241070616,0.142693597,15.70547432,1.39e-55,2.9699999999999996e-54
ENSRNOG00000056213,unkown,8.9770689,4.501435833,0.867515291,5.188883561,2.12e-07,7.99e-07
ENSRNOG00000056226,Cenpq,110.1450934,2.41221677,0.207249881,11.63917083,2.6100000000000002e-31,3.1199999999999998e-30
ENSRNOG00000056344,unkown,25.35366242,2.184683923,0.397710943,5.493145113,3.95e-08,1.58e-07
ENSRNOG00000056555,unkown,1.212102995,3.685686146,1.649917302,2.233861141,0.025492211,0.049353924
ENSRNOG00000056591,unkown,2.41542368,3.142969526,1.397469343,2.249043632,0.02450972,0.047632876
ENSRNOG00000057161,unkown,346.6040184,2.019906171,0.098093688,20.59160192,3.26e-94,1.26e-92
ENSRNOG00000057458,Oip5,95.71032735,3.061859633,0.215103609,14.23434806,5.61e-46,9.8e-45
ENSRNOG00000057690,unkown,6.339424685,2.134990486,0.842994373,2.532627209,0.011321128,0.023707549
ENSRNOG00000057760,Stil,365.8769054,2.056189829,0.124240244,16.55011101,1.6e-61,3.79e-60
ENSRNOG00000057795,unkown,6.753459732,2.393391048,0.705144118,3.39418707,0.000688327,0.001774786
ENSRNOG00000057852,unkown,13.54861634,2.641126365,0.52683364,5.013207518,5.35e-07,1.95e-06
ENSRNOG00000057867,Mns1,104.1949842,2.354380023,0.20041353,11.74761017,7.26e-32,8.87e-31
ENSRNOG00000058340,Krt79,119.240241,2.29406978,0.193318963,11.86676019,1.76e-32,2.1900000000000003e-31
ENSRNOG00000058417,unkown,3.070531381,4.127462815,1.468614616,2.810446506,0.004947281,0.011100911
ENSRNOG00000058539,Ccnb1,1323.212443,2.945020137,0.062719324,46.95554624,0.0,0.0
ENSRNOG00000058679,LOC120096776,2.006728944,3.361627833,1.504075857,2.235012162,0.02541655,0.049223954
ENSRNOG00000059190,unkown,2.572870605,3.815367433,1.39613298,2.732810905,0.006279637,0.013843346
ENSRNOG00000059245,Rad51b,40.991002,2.205460155,0.312794174,7.050835146,1.78e-12,9.84e-12
ENSRNOG00000059339,LOC120094454,3.367248308,2.402407331,1.053808236,2.279738618,0.022623195,0.044294697
ENSRNOG00000059459,unkown,3.435922051,2.575349835,1.103524373,2.333749845,0.019608824,0.038836329
ENSRNOG00000059532,unkown,32.26911497,2.060357597,0.340624588,6.048763557,1.46e-09,6.59e-09
ENSRNOG00000059605,Ddn,18.58502862,2.317016559,0.44004299,5.265432271,1.4e-07,5.37e-07
ENSRNOG00000059854,unkown,1.390751198,3.368471639,1.501984491,2.242680707,0.024917412,0.048327553
ENSRNOG00000059894,Hmmr,1167.337578,2.426815724,0.064324174,37.72789564,0.0,0.0
ENSRNOG00000059897,Gjb5,7.487091549,3.005219696,0.7588616,3.960168356,7.49e-05,0.000219122
ENSRNOG00000059900,Bst2,4.500025423,2.774649908,0.950881451,2.917976688,0.003523107,0.008139721
ENSRNOG00000060100,Knl1,878.6085806,2.054854001,0.096165375,21.36791958,2.66e-101,1.13e-99
ENSRNOG00000060156,LOC120100228,55.50126659,2.141654153,0.239591416,8.938776661,3.94e-19,3.06e-18
ENSRNOG00000060225,unkown,6.846019829,2.673557245,0.784737979,3.406942591,0.000656949,0.001699197
ENSRNOG00000060237,Inhbb,63.55532627,2.075470152,0.475474219,4.36505297,1.27e-05,4.04e-05
ENSRNOG00000060348,Zdhhc23,4.717583538,2.255053087,0.773965421,2.913635447,0.003572468,0.008241668
ENSRNOG00000060356,Kif15,553.265479,2.385191782,0.093664136,25.46536906,4.77e-143,3.59e-141
ENSRNOG00000060475,unkown,9.342271078,4.589635175,0.951636805,4.822885317,1.41e-06,4.95e-06
ENSRNOG00000060633,AABR07067526.1,27.32341415,2.925378271,0.401059251,7.294129886,3.01e-13,1.74e-12
ENSRNOG00000060703,Troap,421.1356794,3.129617815,0.138451157,22.60449012,3.91e-113,1.97e-111
ENSRNOG00000060867,Rln1,4.067677709,3.348932486,1.480203157,2.262481653,0.023667661,0.04617781
ENSRNOG00000061085,Fancd2,593.2290656,2.54031429,0.111592597,22.76418291,1.04e-114,5.35e-113
ENSRNOG00000061685,unkown,4.702711742,3.955447045,1.161545411,3.405331386,0.000660838,0.001708234
ENSRNOG00000061869,unkown,13.50801386,2.301245239,0.48210642,4.773313828,1.81e-06,6.26e-06
ENSRNOG00000061995,unkown,4.144083697,2.381481313,1.04447206,2.280081397,0.022602861,0.044259889
ENSRNOG00000062002,Kcna3,2.137664014,4.355192511,1.703063313,2.557269879,0.010549733,0.022226586
ENSRNOG00000062220,Cenpp,81.18777522,2.014171817,0.254101238,7.926650935,2.25e-15,1.48e-14
ENSRNOG00000062240,unkown,3.117497377,6.386013056,1.418581832,4.501688175,6.74e-06,2.2e-05
ENSRNOG00000062244,unkown,124.6705887,3.238656781,0.181651213,17.82898514,4.21e-71,1.19e-69
ENSRNOG00000062287,unkown,37.72037978,3.568349103,0.3661445,9.745739998,1.92e-22,1.7100000000000003e-21
